row_id,col_id,well_id,value,plate_id,time_hr,is_blank,exclude_from_analysis,exclude_reason,family_id_group,sample_id_group,treatment_group,weight_g_measurement,width_mm_measurement,length_mm_measurement,area_mm2_measurement,sample_key,value_t0,fold_change,trace_id,mean_blank_rfu,mean_blank_fc,corrected_fc,metabolism_per_area_mm2_measurement
C,4,C4,4854,c,2,FALSE,FALSE,NA,10,22,NA,NA,NA,NA,193.795,22,165,29.418181818181818,22,136,1.1712918660287082,28.24688995215311,0.14575654661963988
A,2,A2,5863,c,2.5,FALSE,FALSE,NA,10,12,NA,NA,NA,NA,164.789,12,140,41.878571428571426,12,139,1.1971291866028708,40.681442241968554,0.2468698896283645
A,3,A3,6929,c,2.5,FALSE,FALSE,NA,7,13,NA,NA,NA,NA,105.003,13,129,53.713178294573645,13,139,1.1971291866028708,52.51604910797077,0.5001385589742271
A,4,A4,6838,c,2.5,FALSE,FALSE,NA,1,14,NA,NA,NA,NA,178.801,14,218,31.36697247706422,14,139,1.1971291866028708,30.169843290461348,0.1687341977419665
B,1,B1,2333,c,2.5,FALSE,FALSE,NA,8,15,NA,NA,NA,NA,183.598,15,140,16.664285714285715,15,139,1.1971291866028708,15.467156527682844,0.08424468963541457
B,2,B2,7979,c,2.5,FALSE,FALSE,NA,3,16,NA,NA,NA,NA,184.432,16,266,29.99624060150376,16,139,1.1971291866028708,28.79911141490089,0.15615029612486386
B,3,B3,2444,c,2.5,FALSE,FALSE,NA,9,17,NA,NA,NA,NA,141.576,17,231,10.58008658008658,17,139,1.1971291866028708,9.382957393483709,0.06627505646072575
B,4,B4,5402,c,2.5,FALSE,FALSE,NA,5,18,NA,NA,NA,NA,122.568,18,139,38.86330935251799,18,139,1.1971291866028708,37.666180165915115,0.3073084342235748
C,1,C1,7712,c,2.5,FALSE,FALSE,NA,9b,19,NA,NA,NA,NA,117.848,19,153,50.40522875816993,19,139,1.1971291866028708,49.20809957156706,0.4175556612888387
C,2,C2,4303,c,2.5,FALSE,FALSE,NA,6,20,NA,NA,NA,NA,164.629,20,141,30.5177304964539,20,139,1.1971291866028708,29.32060130985103,0.1781010715599987
C,3,C3,6561,c,2.5,FALSE,FALSE,NA,8,21,NA,NA,NA,NA,175.889,21,231,28.4025974025974,21,139,1.1971291866028708,27.20546821599453,0.1546740740807812
C,4,C4,7037,c,2.5,FALSE,FALSE,NA,10,22,NA,NA,NA,NA,193.795,22,165,42.64848484848485,22,139,1.1971291866028708,41.451355661881976,0.21389280250719564
A,2,A2,6442,c,3,FALSE,FALSE,NA,10,12,NA,NA,NA,NA,164.789,12,140,46.01428571428571,12,139,1.1971291866028708,44.81715652768284,0.2719669184695753
A,3,A3,7467,c,3,FALSE,FALSE,NA,7,13,NA,NA,NA,NA,105.003,13,129,57.883720930232556,13,139,1.1971291866028708,56.686591743629684,0.5398568778380588
A,4,A4,7534,c,3,FALSE,FALSE,NA,1,14,NA,NA,NA,NA,178.801,14,218,34.559633027522935,14,139,1.1971291866028708,33.36250384092006,0.1865901412235953
B,1,B1,2344,c,3,FALSE,FALSE,NA,8,15,NA,NA,NA,NA,183.598,15,140,16.742857142857144,15,139,1.1971291866028708,15.545727956254273,0.08467264325457942
B,2,B2,8302,c,3,FALSE,FALSE,NA,3,16,NA,NA,NA,NA,184.432,16,266,31.210526315789473,16,139,1.1971291866028708,30.0133971291866,0.1627342171054188
B,3,B3,2485,c,3,FALSE,FALSE,NA,9,17,NA,NA,NA,NA,141.576,17,231,10.757575757575758,17,139,1.1971291866028708,9.560446570972887,0.06752872358996502
B,4,B4,5652,c,3,FALSE,FALSE,NA,5,18,NA,NA,NA,NA,122.568,18,139,40.66187050359712,18,139,1.1971291866028708,39.46474131699425,0.3219824205093846
C,1,C1,7824,c,3,FALSE,FALSE,NA,9b,19,NA,NA,NA,NA,117.848,19,153,51.13725490196079,19,139,1.1971291866028708,49.940125715357915,0.42376727407641973
C,2,C2,5984,c,3,FALSE,FALSE,NA,6,20,NA,NA,NA,NA,164.629,20,141,42.43971631205674,20,139,1.1971291866028708,41.242587125453866,0.250518360224832
C,3,C3,7014,c,3,FALSE,FALSE,NA,8,21,NA,NA,NA,NA,175.889,21,231,30.363636363636363,21,139,1.1971291866028708,29.16650717703349,0.16582337256470553
C,4,C4,7550,c,3,FALSE,FALSE,NA,10,22,NA,NA,NA,NA,193.795,22,165,45.75757575757576,22,139,1.1971291866028708,44.560446570972886,0.22993599716696966
A,2,A2,6842,c,3.5,FALSE,FALSE,NA,10,12,NA,NA,NA,NA,164.789,12,140,48.871428571428574,12,140,1.2057416267942584,47.66568694463432,0.2892528442106835
A,3,A3,7673,c,3.5,FALSE,FALSE,NA,7,13,NA,NA,NA,NA,105.003,13,129,59.48062015503876,13,140,1.2057416267942584,58.2748785282445,0.5549829864693818
A,4,A4,7878,c,3.5,FALSE,FALSE,NA,1,14,NA,NA,NA,NA,178.801,14,218,36.137614678899084,14,140,1.2057416267942584,34.93187305210483,0.19536732485894837
B,1,B1,2343,c,3.5,FALSE,FALSE,NA,8,15,NA,NA,NA,NA,183.598,15,140,16.735714285714284,15,140,1.2057416267942584,15.529972658920025,0.08458682915347675
B,2,B2,8347,c,3.5,FALSE,FALSE,NA,3,16,NA,NA,NA,NA,184.432,16,266,31.3796992481203,16,140,1.2057416267942584,30.173957621326043,0.16360478453482066
B,3,B3,2507,c,3.5,FALSE,FALSE,NA,9,17,NA,NA,NA,NA,141.576,17,231,10.852813852813853,17,140,1.2057416267942584,9.647072226019594,0.0681405903968158
B,4,B4,5810,c,3.5,FALSE,FALSE,NA,5,18,NA,NA,NA,NA,122.568,18,139,41.798561151079134,18,140,1.2057416267942584,40.59281952428488,0.33118611321295016
C,1,C1,7699,c,3.5,FALSE,FALSE,NA,9b,19,NA,NA,NA,NA,117.848,19,153,50.3202614379085,19,140,1.2057416267942584,49.11451981111424,0.4167615895994352
C,2,C2,6742,c,3.5,FALSE,FALSE,NA,6,20,NA,NA,NA,NA,164.629,20,141,47.815602836879435,20,140,1.2057416267942584,46.60986121008518,0.2831205997125973
C,3,C3,7159,c,3.5,FALSE,FALSE,NA,8,21,NA,NA,NA,NA,175.889,21,231,30.99134199134199,21,140,1.2057416267942584,29.785600364547733,0.16934316736434757
C,4,C4,7902,c,3.5,FALSE,FALSE,NA,10,22,NA,NA,NA,NA,193.795,22,165,47.89090909090909,22,140,1.2057416267942584,46.68516746411483,0.24089975213042047
A,2,A2,7194,c,4,FALSE,FALSE,NA,10,12,NA,NA,NA,NA,164.789,12,140,51.385714285714286,12,138,1.1885167464114832,50.197197539302806,0.30461497757315603
A,3,A3,7805,c,4,FALSE,FALSE,NA,7,13,NA,NA,NA,NA,105.003,13,129,60.50387596899225,13,138,1.1885167464114832,59.31535922258077,0.5648920432995321
A,4,A4,8288,c,4,FALSE,FALSE,NA,1,14,NA,NA,NA,NA,178.801,14,218,38.018348623853214,14,138,1.1885167464114832,36.829831877441734,0.20598224773598434
B,1,B1,2392,c,4,FALSE,FALSE,NA,8,15,NA,NA,NA,NA,183.598,15,140,17.085714285714285,15,138,1.1885167464114832,15.897197539302802,0.08658698645575007
B,2,B2,8431,c,4,FALSE,FALSE,NA,3,16,NA,NA,NA,NA,184.432,16,266,31.695488721804512,16,138,1.1885167464114832,30.50697197539303,0.16541040586987632
B,3,B3,2535,c,4,FALSE,FALSE,NA,9,17,NA,NA,NA,NA,141.576,17,231,10.974025974025974,17,138,1.1885167464114832,9.78550922761449,0.06911841857104659
B,4,B4,6056,c,4,FALSE,FALSE,NA,5,18,NA,NA,NA,NA,122.568,18,139,43.568345323741006,18,138,1.1885167464114832,42.379828577329526,0.3457658489763195
C,1,C1,7822,c,4,FALSE,FALSE,NA,9b,19,NA,NA,NA,NA,117.848,19,153,51.12418300653595,19,138,1.1885167464114832,49.93566626012447,0.42372943333891516
C,2,C2,7126,c,4,FALSE,FALSE,NA,6,20,NA,NA,NA,NA,164.629,20,141,50.53900709219858,20,138,1.1885167464114832,49.3504903457871,0.2997679044748319
C,3,C3,7256,c,4,FALSE,FALSE,NA,8,21,NA,NA,NA,NA,175.889,21,231,31.41125541125541,21,138,1.1885167464114832,30.222738664843927,0.17182847514536967
C,4,C4,8196,c,4,FALSE,FALSE,NA,10,22,NA,NA,NA,NA,193.795,22,165,49.67272727272727,22,138,1.1885167464114832,48.48421052631579,0.2501829795728259
A,1,A1,143,d,0,FALSE,FALSE,NA,10,23,NA,NA,NA,NA,176.44,23,143,1,23,116,0.999043062200957,9.56937799043045e-4,5.42358761643077e-6
A,3,A3,169,d,0,FALSE,FALSE,NA,10,24,NA,NA,NA,NA,106.618,24,169,1,24,116,0.999043062200957,9.56937799043045e-4,8.97538688629542e-6
A,4,A4,173,d,0,FALSE,FALSE,NA,7,25,NA,NA,NA,NA,106.548,25,173,1,25,116,0.999043062200957,9.56937799043045e-4,8.981283543971215e-6
B,1,B1,151,d,0,FALSE,FALSE,NA,1,26,NA,NA,NA,NA,176.861,26,151,1,26,116,0.999043062200957,9.56937799043045e-4,5.4106773061502825e-6
B,2,B2,131,d,0,FALSE,FALSE,NA,8,27,NA,NA,NA,NA,133.803,27,131,1,27,116,0.999043062200957,9.56937799043045e-4,7.15184113243384e-6
B,3,B3,146,d,0,FALSE,FALSE,NA,3,28,NA,NA,NA,NA,152.634,28,146,1,28,116,0.999043062200957,9.56937799043045e-4,6.269493029358106e-6
B,4,B4,143,d,0,FALSE,FALSE,NA,9,29,NA,NA,NA,NA,136.172,29,143,1,29,116,0.999043062200957,9.56937799043045e-4,7.027419726838447e-6
C,1,C1,166,d,0,FALSE,FALSE,NA,5,30,NA,NA,NA,NA,200.526,30,166,1,30,116,0.999043062200957,9.56937799043045e-4,4.77213827156102e-6
C,2,C2,139,d,0,FALSE,FALSE,NA,9b,31,NA,NA,NA,NA,116.751,31,139,1,31,116,0.999043062200957,9.56937799043045e-4,8.196399166114593e-6
C,3,C3,141,d,0,FALSE,FALSE,NA,6,32,NA,NA,NA,NA,114.294,32,141,1,32,116,0.999043062200957,9.56937799043045e-4,8.372598728218848e-6
C,4,C4,257,d,0,FALSE,FALSE,NA,3,33,NA,NA,NA,NA,146.936,33,257,1,33,116,0.999043062200957,9.56937799043045e-4,6.512616370685502e-6
A,1,A1,404,d,0.5,FALSE,FALSE,NA,10,23,NA,NA,NA,NA,176.44,23,143,2.825174825174825,23,118,1.016267942583732,1.808906882591093,0.01025224939124401
A,3,A3,1831,d,0.5,FALSE,FALSE,NA,10,24,NA,NA,NA,NA,106.618,24,169,10.834319526627219,24,118,1.016267942583732,9.818051584043488,0.09208624795103536
A,4,A4,2007,d,0.5,FALSE,FALSE,NA,7,25,NA,NA,NA,NA,106.548,25,173,11.601156069364162,25,118,1.016267942583732,10.584888126780431,0.09934384621748349
B,1,B1,1859,d,0.5,FALSE,FALSE,NA,1,26,NA,NA,NA,NA,176.861,26,151,12.311258278145695,26,118,1.016267942583732,11.294990335561963,0.06386365753649455
B,2,B2,1350,d,0.5,FALSE,FALSE,NA,8,27,NA,NA,NA,NA,133.803,27,131,10.305343511450381,27,118,1.016267942583732,9.28907556886665,0.06942352240881483
B,3,B3,363,d,0.5,FALSE,FALSE,NA,3,28,NA,NA,NA,NA,152.634,28,146,2.4863013698630136,28,118,1.016267942583732,1.4700334272792817,0.009631100719887323
B,4,B4,354,d,0.5,FALSE,FALSE,NA,9,29,NA,NA,NA,NA,136.172,29,143,2.4755244755244754,29,118,1.016267942583732,1.4592565329407434,0.010716274512680606
C,1,C1,1727,d,0.5,FALSE,FALSE,NA,5,30,NA,NA,NA,NA,200.526,30,166,10.403614457831326,30,118,1.016267942583732,9.387346515247593,0.046813612774640655
C,2,C2,274,d,0.5,FALSE,FALSE,NA,9b,31,NA,NA,NA,NA,116.751,31,139,1.9712230215827338,31,118,1.016267942583732,0.9549550789990018,0.008179416698777756
C,3,C3,1982,d,0.5,FALSE,FALSE,NA,6,32,NA,NA,NA,NA,114.294,32,141,14.056737588652481,32,118,1.016267942583732,13.04046964606875,0.11409583745488609
C,4,C4,1863,d,0.5,FALSE,FALSE,NA,3,33,NA,NA,NA,NA,146.936,33,257,7.249027237354086,33,118,1.016267942583732,6.232759294770354,0.04241819087745926
A,1,A1,637,d,1,FALSE,FALSE,NA,10,23,NA,NA,NA,NA,176.44,23,143,4.454545454545454,23,126,1.0851674641148326,3.3693779904306216,0.019096451997453082
A,3,A3,2519,d,1,FALSE,FALSE,NA,10,24,NA,NA,NA,NA,106.618,24,169,14.905325443786982,24,126,1.0851674641148326,13.82015797967215,0.12962312160866035
A,4,A4,5108,d,1,FALSE,FALSE,NA,7,25,NA,NA,NA,NA,106.548,25,173,29.526011560693643,25,126,1.0851674641148326,28.44084409657881,0.2669298728890154
B,1,B1,2232,d,1,FALSE,FALSE,NA,1,26,NA,NA,NA,NA,176.861,26,151,14.781456953642385,26,126,1.0851674641148326,13.696289489527553,0.07744098184182807
B,2,B2,1542,d,1,FALSE,FALSE,NA,8,27,NA,NA,NA,NA,133.803,27,131,11.770992366412214,27,126,1.0851674641148326,10.685824902297382,0.0798623715633983
B,3,B3,465,d,1,FALSE,FALSE,NA,3,28,NA,NA,NA,NA,152.634,28,146,3.184931506849315,28,126,1.0851674641148326,2.0997640427344826,0.01375685655053581
B,4,B4,550,d,1,FALSE,FALSE,NA,9,29,NA,NA,NA,NA,136.172,29,143,3.8461538461538463,29,126,1.0851674641148326,2.7609863820390137,0.02027572762417394
C,1,C1,2057,d,1,FALSE,FALSE,NA,5,30,NA,NA,NA,NA,200.526,30,166,12.391566265060241,30,126,1.0851674641148326,11.30639880094541,0.05638370486094276
C,2,C2,459,d,1,FALSE,FALSE,NA,9b,31,NA,NA,NA,NA,116.751,31,139,3.302158273381295,31,126,1.0851674641148326,2.2169908092664623,0.018989051993271683
C,3,C3,2203,d,1,FALSE,FALSE,NA,6,32,NA,NA,NA,NA,114.294,32,141,15.624113475177305,32,126,1.0851674641148326,14.538946011062473,0.12720655512155032
C,4,C4,3080,d,1,FALSE,FALSE,NA,3,33,NA,NA,NA,NA,146.936,33,257,11.98443579766537,33,126,1.0851674641148326,10.899268333550538,0.07417697727956754
A,1,A1,798,d,1.5,FALSE,FALSE,NA,10,23,NA,NA,NA,NA,176.44,23,143,5.580419580419581,23,132,1.1368421052631579,4.443577475156423,0.025184637696420445
A,3,A3,3411,d,1.5,FALSE,FALSE,NA,10,24,NA,NA,NA,NA,106.618,24,169,20.183431952662723,24,132,1.1368421052631579,19.046589847399567,0.17864328581852565
A,4,A4,7299,d,1.5,FALSE,FALSE,NA,7,25,NA,NA,NA,NA,106.548,25,173,42.190751445086704,25,132,1.1368421052631579,41.05390933982355,0.38530905638607527
B,1,B1,2754,d,1.5,FALSE,FALSE,NA,1,26,NA,NA,NA,NA,176.861,26,151,18.23841059602649,26,132,1.1368421052631579,17.101568490763334,0.09669496661651429
B,2,B2,1838,d,1.5,FALSE,FALSE,NA,8,27,NA,NA,NA,NA,133.803,27,131,14.030534351145038,27,132,1.1368421052631579,12.89369224588188,0.09636325228792987
B,3,B3,640,d,1.5,FALSE,FALSE,NA,3,28,NA,NA,NA,NA,152.634,28,146,4.383561643835616,28,132,1.1368421052631579,3.2467195385724583,0.02127127336355241
B,4,B4,674,d,1.5,FALSE,FALSE,NA,9,29,NA,NA,NA,NA,136.172,29,143,4.713286713286713,29,132,1.1368421052631579,3.5764446080235555,0.02626417037293684
C,1,C1,3127,d,1.5,FALSE,FALSE,NA,5,30,NA,NA,NA,NA,200.526,30,166,18.837349397590362,30,132,1.1368421052631579,17.700507292327202,0.08827038534817032
C,2,C2,601,d,1.5,FALSE,FALSE,NA,9b,31,NA,NA,NA,NA,116.751,31,139,4.323741007194244,31,132,1.1368421052631579,3.1868989019310865,0.02729654479988254
C,3,C3,2337,d,1.5,FALSE,FALSE,NA,6,32,NA,NA,NA,NA,114.294,32,141,16.574468085106382,32,132,1.1368421052631579,15.437625979843224,0.13506943478960598
C,4,C4,3757,d,1.5,FALSE,FALSE,NA,3,33,NA,NA,NA,NA,146.936,33,257,14.618677042801556,33,132,1.1368421052631579,13.481834937538398,0.09175310977254313
A,1,A1,922,d,2,FALSE,FALSE,NA,10,23,NA,NA,NA,NA,176.44,23,143,6.4475524475524475,23,136,1.1712918660287082,5.276260581523739,0.02990399332081013
A,3,A3,4988,d,2,FALSE,FALSE,NA,10,24,NA,NA,NA,NA,106.618,24,169,29.514792899408285,24,136,1.1712918660287082,28.343501033379578,0.2658416124236018
A,4,A4,7573,d,2,FALSE,FALSE,NA,7,25,NA,NA,NA,NA,106.548,25,173,43.774566473988436,25,136,1.1712918660287082,42.603274607959726,0.3998505331677716
B,1,B1,4744,d,2,FALSE,FALSE,NA,1,26,NA,NA,NA,NA,176.861,26,151,31.417218543046356,26,136,1.1712918660287082,30.24592667701765,0.171015241783195
B,2,B2,2222,d,2,FALSE,FALSE,NA,8,27,NA,NA,NA,NA,133.803,27,131,16.9618320610687,27,136,1.1712918660287082,15.790540195039993,0.11801334943939966
B,3,B3,748,d,2,FALSE,FALSE,NA,3,28,NA,NA,NA,NA,152.634,28,146,5.123287671232877,28,136,1.1712918660287082,3.9519958052041684,0.025891975609655574
B,4,B4,765,d,2,FALSE,FALSE,NA,9,29,NA,NA,NA,NA,136.172,29,143,5.34965034965035,29,136,1.1712918660287082,4.178358483621642,0.030684417381118306
C,1,C1,6081,d,2,FALSE,FALSE,NA,5,30,NA,NA,NA,NA,200.526,30,166,36.63253012048193,30,136,1.1712918660287082,35.46123825445322,0.17684109918141896
C,2,C2,652,d,2,FALSE,FALSE,NA,9b,31,NA,NA,NA,NA,116.751,31,139,4.690647482014389,31,136,1.1712918660287082,3.5193556159856803,0.030144115390751944
C,3,C3,2435,d,2,FALSE,FALSE,NA,6,32,NA,NA,NA,NA,114.294,32,141,17.26950354609929,32,136,1.1712918660287082,16.098211680070584,0.14084914063792137
C,4,C4,5044,d,2,FALSE,FALSE,NA,3,33,NA,NA,NA,NA,146.936,33,257,19.626459143968873,33,136,1.1712918660287082,18.455167277940166,0.12560003864226715
A,1,A1,999,d,2.5,FALSE,FALSE,NA,10,23,NA,NA,NA,NA,176.44,23,143,6.986013986013986,23,138,1.1885167464114832,5.797497239602503,0.032858179775575286
A,3,A3,5430,d,2.5,FALSE,FALSE,NA,10,24,NA,NA,NA,NA,106.618,24,169,32.1301775147929,24,138,1.1885167464114832,30.941660768381414,0.29021047823427015
A,4,A4,8537,d,2.5,FALSE,FALSE,NA,7,25,NA,NA,NA,NA,106.548,25,173,49.346820809248555,25,138,1.1885167464114832,48.158304062837075,0.45198693605545925
B,1,B1,6795,d,2.5,FALSE,FALSE,NA,1,26,NA,NA,NA,NA,176.861,26,151,45,26,138,1.1885167464114832,43.81148325358852,0.24771703910748283
B,2,B2,2574,d,2.5,FALSE,FALSE,NA,8,27,NA,NA,NA,NA,133.803,27,131,19.64885496183206,27,138,1.1885167464114832,18.460338215420578,0.1379665494452335
B,3,B3,798,d,2.5,FALSE,FALSE,NA,3,28,NA,NA,NA,NA,152.634,28,146,5.465753424657534,28,138,1.1885167464114832,4.277236678246052,0.028022830288441974
B,4,B4,842,d,2.5,FALSE,FALSE,NA,9,29,NA,NA,NA,NA,136.172,29,143,5.888111888111888,29,138,1.1885167464114832,4.699595141700405,0.034512198849252454
C,1,C1,7652,d,2.5,FALSE,FALSE,NA,5,30,NA,NA,NA,NA,200.526,30,166,46.096385542168676,30,138,1.1885167464114832,44.907868795757196,0.2239503545463291
C,2,C2,716,d,2.5,FALSE,FALSE,NA,9b,31,NA,NA,NA,NA,116.751,31,139,5.151079136690647,31,138,1.1885167464114832,3.9625623902791642,0.03394028650957306
C,3,C3,2650,d,2.5,FALSE,FALSE,NA,6,32,NA,NA,NA,NA,114.294,32,141,18.79432624113475,32,138,1.1885167464114832,17.605809494723268,0.15403966520310136
C,4,C4,6671,d,2.5,FALSE,FALSE,NA,3,33,NA,NA,NA,NA,146.936,33,257,25.957198443579767,33,138,1.1885167464114832,24.768681697168283,0.168567823386837
A,1,A1,1044,d,3,FALSE,FALSE,NA,10,23,NA,NA,NA,NA,176.44,23,143,7.300699300699301,23,137,1.1799043062200956,6.120794994479205,0.03469051799183408
A,3,A3,5690,d,3,FALSE,FALSE,NA,10,24,NA,NA,NA,NA,106.618,24,169,33.66863905325444,24,137,1.1799043062200956,32.48873474703434,0.30472091717190664
A,4,A4,8553,d,3,FALSE,FALSE,NA,7,25,NA,NA,NA,NA,106.548,25,173,49.4393063583815,25,137,1.1799043062200956,48.259402052161406,0.4529357853001596
B,1,B1,7389,d,3,FALSE,FALSE,NA,1,26,NA,NA,NA,NA,176.861,26,151,48.93377483443709,26,137,1.1799043062200956,47.75387052821699,0.2700079188075211
B,2,B2,2818,d,3,FALSE,FALSE,NA,8,27,NA,NA,NA,NA,133.803,27,131,21.51145038167939,27,137,1.1799043062200956,20.331546075459293,0.15195134694632628
B,3,B3,868,d,3,FALSE,FALSE,NA,3,28,NA,NA,NA,NA,152.634,28,146,5.945205479452055,28,137,1.1799043062200956,4.7653011732319595,0.031220443500346973
B,4,B4,877,d,3,FALSE,FALSE,NA,9,29,NA,NA,NA,NA,136.172,29,143,6.1328671328671325,29,137,1.1799043062200956,4.9529628266470365,0.03637284336462002
C,1,C1,8056,d,3,FALSE,FALSE,NA,5,30,NA,NA,NA,NA,200.526,30,166,48.53012048192771,30,137,1.1799043062200956,47.350216175707615,0.2361300588238314
C,2,C2,731,d,3,FALSE,FALSE,NA,9b,31,NA,NA,NA,NA,116.751,31,139,5.258992805755396,31,137,1.1799043062200956,4.079088499535301,0.03493836026702384
C,3,C3,4718,d,3,FALSE,FALSE,NA,6,32,NA,NA,NA,NA,114.294,32,141,33.46099290780142,32,137,1.1799043062200956,32.281088601581324,0.2824390484328252
C,4,C4,7060,d,3,FALSE,FALSE,NA,3,33,NA,NA,NA,NA,146.936,33,257,27.470817120622566,33,137,1.1799043062200956,26.29091281440247,0.17892764750913642
A,1,A1,1086,d,3.5,FALSE,FALSE,NA,10,23,NA,NA,NA,NA,176.44,23,143,7.594405594405594,23,138,1.1885167464114832,6.405888847994111,0.03630632990248306
A,3,A3,5860,d,3.5,FALSE,FALSE,NA,10,24,NA,NA,NA,NA,106.618,24,169,34.67455621301775,24,138,1.1885167464114832,33.48603946660627,0.3140749166801691
A,4,A4,8625,d,3.5,FALSE,FALSE,NA,7,25,NA,NA,NA,NA,106.548,25,173,49.85549132947977,25,138,1.1885167464114832,48.66697458306829,0.45676103336588475
B,1,B1,7868,d,3.5,FALSE,FALSE,NA,1,26,NA,NA,NA,NA,176.861,26,151,52.10596026490066,26,138,1.1885167464114832,50.91744351848918,0.28789525965865387
B,2,B2,3064,d,3.5,FALSE,FALSE,NA,8,27,NA,NA,NA,NA,133.803,27,131,23.389312977099237,27,138,1.1885167464114832,22.200796230687754,0.16592151319991147
B,3,B3,1342,d,3.5,FALSE,FALSE,NA,3,28,NA,NA,NA,NA,152.634,28,146,9.191780821917808,28,138,1.1885167464114832,8.003264075506324,0.05243434670850745
B,4,B4,913,d,3.5,FALSE,FALSE,NA,9,29,NA,NA,NA,NA,136.172,29,143,6.384615384615385,29,138,1.1885167464114832,5.196098638203901,0.03815834854598524
C,1,C1,8347,d,3.5,FALSE,FALSE,NA,5,30,NA,NA,NA,NA,200.526,30,166,50.28313253012048,30,138,1.1885167464114832,49.094615783709,0.24482917817993177
C,2,C2,764,d,3.5,FALSE,FALSE,NA,9b,31,NA,NA,NA,NA,116.751,31,139,5.496402877697841,31,138,1.1885167464114832,4.307886131286358,0.036898066237431436
C,3,C3,6262,d,3.5,FALSE,FALSE,NA,6,32,NA,NA,NA,NA,114.294,32,141,44.4113475177305,32,138,1.1885167464114832,43.22283077131902,0.3781723517535393
C,4,C4,7582,d,3.5,FALSE,FALSE,NA,3,33,NA,NA,NA,NA,146.936,33,257,29.50194552529183,33,138,1.1885167464114832,28.313428778880347,0.19269225226547848
A,1,A1,1121,d,4,FALSE,FALSE,NA,10,23,NA,NA,NA,NA,176.44,23,143,7.839160839160839,23,140,1.2057416267942584,6.633419212366581,0.037595892158051356
A,3,A3,5961,d,4,FALSE,FALSE,NA,10,24,NA,NA,NA,NA,106.618,24,169,35.27218934911242,24,140,1.2057416267942584,34.066447722318166,0.31951872781629903
A,4,A4,8569,d,4,FALSE,FALSE,NA,7,25,NA,NA,NA,NA,106.548,25,173,49.53179190751445,25,140,1.2057416267942584,48.326050280720196,0.45356130833727704
B,1,B1,7950,d,4,FALSE,FALSE,NA,1,26,NA,NA,NA,NA,176.861,26,151,52.64900662251656,26,140,1.2057416267942584,51.4432649957223,0.29086833725763345
B,2,B2,3517,d,4,FALSE,FALSE,NA,8,27,NA,NA,NA,NA,133.803,27,131,26.84732824427481,27,140,1.2057416267942584,25.641586617480552,0.19163685879599526
B,3,B3,1737,d,4,FALSE,FALSE,NA,3,28,NA,NA,NA,NA,152.634,28,146,11.897260273972602,28,140,1.2057416267942584,10.691518647178343,0.07004676970516624
B,4,B4,946,d,4,FALSE,FALSE,NA,9,29,NA,NA,NA,NA,136.172,29,143,6.615384615384615,29,140,1.2057416267942584,5.409642988590356,0.03972654428656667
C,1,C1,8449,d,4,FALSE,FALSE,NA,5,30,NA,NA,NA,NA,200.526,30,166,50.897590361445786,30,140,1.2057416267942584,49.69184873465153,0.24780750992216236
C,2,C2,786,d,4,FALSE,FALSE,NA,9b,31,NA,NA,NA,NA,116.751,31,139,5.654676258992806,31,140,1.2057416267942584,4.448934632198547,0.03810618009437647
C,3,C3,7318,d,4,FALSE,FALSE,NA,6,32,NA,NA,NA,NA,114.294,32,141,51.90070921985816,32,140,1.2057416267942584,50.6949675930639,0.4435488091506457
C,4,C4,7970,d,4,FALSE,FALSE,NA,3,33,NA,NA,NA,NA,146.936,33,257,31.011673151750973,33,140,1.2057416267942584,29.805931524956716,0.20284975448465123
A,1,A1,213,e,0,FALSE,FALSE,NA,3,34,NA,NA,NA,NA,109.991,34,213,1,34,116,0.999043062200957,9.56937799043045e-4,8.700146366912247e-6
A,2,A2,139,e,0,FALSE,FALSE,NA,9b,35,NA,NA,NA,NA,133.104,35,139,1,35,116,0.999043062200957,9.56937799043045e-4,7.189399259549261e-6
A,4,A4,301,e,0,FALSE,FALSE,NA,10,36,NA,NA,NA,NA,134.44,36,301,1,36,116,0.999043062200957,9.56937799043045e-4,7.117954470715896e-6
B,1,B1,449,e,0,FALSE,FALSE,NA,7,37,NA,NA,NA,NA,187.964,37,449,1,37,116,0.999043062200957,9.56937799043045e-4,5.091069561421575e-6
B,2,B2,168,e,0,FALSE,FALSE,NA,1,38,NA,NA,NA,NA,220.624,38,168,1,38,116,0.999043062200957,9.56937799043045e-4,4.337414782811684e-6
B,3,B3,216,e,0,FALSE,FALSE,NA,8,39,NA,NA,NA,NA,114.937,39,216,1,39,116,0.999043062200957,9.56937799043045e-4,8.325759320697818e-6
B,4,B4,371,e,0,FALSE,FALSE,NA,3,40,NA,NA,NA,NA,178.045,40,371,1,40,116,0.999043062200957,9.56937799043045e-4,5.3746962792723475e-6
C,1,C1,655,e,0,FALSE,FALSE,NA,9,41,NA,NA,NA,NA,279.719,41,655,1,41,116,0.999043062200957,9.56937799043045e-4,3.4210682829662805e-6
C,2,C2,151,e,0,FALSE,FALSE,NA,5,42,NA,NA,NA,NA,147.982,42,151,1,42,116,0.999043062200957,9.56937799043045e-4,6.4665824157197835e-6
C,3,C3,147,e,0,FALSE,FALSE,NA,9b,43,NA,NA,NA,NA,124.562,43,147,1,43,116,0.999043062200957,9.56937799043045e-4,7.68242159762243e-6
